"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"11754","","본죽 (한양대)","3030000","성동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.560066","127.0409478","02-2296-0545","","","서울특별시 성동구 마조로 25","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11756","","강남교자 (뚝섬)","3030000","성동구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.546122","127.048434","02-6077-7040","","","서울특별시 성동구 상원1길 26  서울특별시숲A타워 1층","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","비빔국수(일반식비건가능) 콩국수(비건)","","N"
"11763","","그레이스톤","3030000","성동구","101","일반음식점","10117","까페","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5415748","127.0534199","0507-1402-7878","","","서울특별시 성동구 성수이로7길 27 서울특별시숲코오롱디지탈타워","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","비건오틀리라떼(비건)비건코코넛라떼(비건)후무스와당근라페오픈샌드위치(비건)비건채식두부캐슈넛크림샌드위치(비건)후무스오픈샌드위치(오보)","","N"
"11761","","쿠소이","3030000","성동구","101","일반음식점","10117","까페","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.53952","127.06159","02-466-7201","","","서울특별시 성동구 성수이로16길 50","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","비건케이크(비건)소이라떼(비건)돌체소이라떼(비건)펌킨할로윈(일반식비건가능)쿠소이스콘(오보)크림소이라떼(락토)","","N"
"11759","","소소하게","3030000","성동구","101","일반음식점","10117","까페","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.539244","127.046834","02-465-5554","","","서울특별시 성동구 성덕정길 27 1층","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","비건식빵(비건)","","N"
"11755","","투고샐러드 (한양대)","3030000","성동구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5601225","127.0420338","02-2282-3344","","","서울특별시 성동구 사근동길 6","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","바질 페스토(락토오보락토가능) 모짜렐라 치즈 샐러드(락토오보) 리코타 치즈 샐러드(락토) 훈제연어 샐러드(페스코) 새우자몽 샐러드(페스코) 치즈오징어 샐러드(페스코) 그린 샐러드(비건) 콩앤콩 샐러드(오보비건가능) 구운채소 샐러드(락토오보비건가능)","","N"
"11769","","롯데리아 (왕십리역)","3030000","성동구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.561409","127.038481","0507-1376-7111","","","서울특별시 성동구 왕십리광장로 17","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11766","","롯데리아 (성수역)","3030000","성동구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.547589","127.055462","","","","서울특별시 성동구 아차산로7길 28 성수쇼핑센터","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11753","","샐러디 (한양대)","3030000","성동구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.559831","127.041309","02-2298-0128","","","서울특별시 성동구 마조로 24","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","언리미트 웜볼(비건) 언리미트 웜랩(락토) 단호박 두부 웜볼(비건) 콥 샐러디(일반식비건가능) 탄단지 샐러디(일반식비건가능) 아보크랩 샐러디(페스코) 리코타치즈 샐러디(락토비건가능) 연어 샐러디(페스코비건가능) 나만의 샐러디/웜볼(비건) 나만의 샐러디 - 곡물볼(비건)","","N"
"11772","","반미362 (센트라스)","3030000","성동구","104","휴게음식점","10415","동남아","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.566551","127.024787","02-2282-0362","","","서울특별시 성동구 왕십리로 410 센트라스상가 B동 104호","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","야채 반미(비건) 버섯 반미(오보비건가능) 에그프라이 반미(오보) 치즈 반미(락토오보)","","N"
"11773","","보난자베이커리 (성수)","3030000","성동구","121","제과점영업","12103","베이커리","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.546854","127.044091","070-4799-5025","","","서울특별시 성동구 왕십리로5길 9-2","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","100% 통밀빵(비건) 무화과호두(비건) 블랙올리브 치아바타(비건) 크랜베리 호두(비건) 보난자 바게트(비건)","","N"
"11782","","본죽 (길음뉴타운)","3070000","성북구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6096253","127.0203671","02-943-6289","","","서울특별시 성북구 길음로 74","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11785","","본죽 (돌곶이역)","3070000","성북구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6095119","127.0582194","02-966-6288","","","서울특별시 성북구 돌곶이로 65","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11789","","본죽 (길음역)","3070000","성북구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6026982","127.0236736","02-941-5888","","","서울특별시 성북구 동소문로 248","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11793","","본죽 (정릉)","3070000","성북구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.607876","127.0103645","02-943-6268","","","서울특별시 성북구 보국문로 38","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11795","","본죽 (보문역)","3070000","성북구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5855443","127.0194825","02-953-6228","","","서울특별시 성북구 보문로 116","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11797","","본죽앤비빔밥cafe (성신여대)","3070000","성북구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.59114","127.01820","02-953-3500","","","서울특별시 성북구 보문로34길 51","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 동지팥죽(비건) 단호박죽(비건) 녹두죽(비건)","","N"
"11791","","가미꼬마김밥","3070000","성북구","101","일반음식점","10105","분식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.591816","127.015475","02-929-9575","","","서울특별시 성북구 동소문로18길 12-8","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","꼬마김밥 야채(비건) 꼬마김밥 우엉(비건) 튀김(비건)","","N"
"11790","","퀴즈노스 (미아)","3070000","성북구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.607534","127.029231","02-6231-6362","","","서울특별시 성북구 동소문로 312 1층","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","리코타베지와아보카도샌드위치(락토비건가능) 플렉스 스테이크(락토비건가능)","","N"
"11781","","샐러데이 (고려대)","3070000","성북구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5884","127.029058","02-6093-5449","","","서울특별시 성북구 개운사길 45","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","리코타 치즈 샐러드(락토) 훈제 연어 샐러드(페스코) 구운야채 샐러드(오보비건가능) 단호박 샐러드(비건) 콩앤콩 샐러드(오보비건가능) 바질 연두부 샐러드(비건) 그린컵 샐러드(오보비건가능)","","N"
"11787","","롯데리아 (성신여대)","3070000","성북구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5936978","127.0177418","02-922-0902","","","서울특별시 성북구 동소문로 117","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11788","","롯데리아 (한성대입구역)","3070000","성북구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5884242","127.0067962","02-763-8869","","","서울특별시 성북구 동소문로 2","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11792","","롤링파스타 (성신여대)","3070000","성북구","101","일반음식점","10121","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.592811","127.017594","02-927-7779","","","서울특별시 성북구 동소문로22길 5","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","마르게리따(락토) 고르곤졸라(락토) 그린샐러드(비건) 크림치즈 샐러드(락토)","","N"
"11780","","디어브레드 (고대)","3070000","성북구","101","일반음식점","10123","베이커리","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.587337","127.028722","070-7661-4129","","","서울특별시 성북구 개운사1길 29","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","바게트 플레인(비건) 크렌베리 바게트(비건) 호밀 70% 빵(비건) 호밀 100% 빵(비건)","","N"
"11794","","롯데리아 (정릉)","3070000","성북구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6070902","127.0108192","02-942-9115","","","서울특별시 성북구 보국문로8길 4","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11783","","롯데리아 (길음뉴타운점)","3070000","성북구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6043358","127.0223968","02-911-7979","","","서울특별시 성북구 길음로7길 6 길음뉴타운","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11784","","롯데리아 (미아삼거리)","3070000","성북구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6118452","127.0300134","02-945-4162","","","서울특별시 성북구 도봉로 29","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11786","","롯데리아 (석관)","3070000","성북구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.6100929","127.0574858","02-968-1149","","","서울특별시 성북구 돌곶이로 75","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11796","","롯데리아 (보문역)","3070000","성북구","104","휴게음식점","10414","양식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.5839961","127.019842","02-921-4542","","","서울특별시 성북구 보문로 99","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","리아미라클버거(비건) 어썸버거(비건)","","N"
"11746","","본죽 (방배메트로)","3210000","서초구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.4773923","126.9874962","02-3487-6233","","","서울특별시 서초구 효령로 22","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
"11749","","본죽 (남부터미널)","3210000","서초구","101","일반음식점","10101","한식","","14","채식메뉴취급음식점","2021-12-23","Y","Y","","37.4854844","127.0173412","02-522-6282","","","서울특별시 서초구 효령로 303","","2021-12-23 13:28:22.0","2021-12-23 13:28:22.0","특전복내장죽(페스코) 특전복죽(페스코) 진전복죽(페스코) 전복죽(페스코) 매생이굴죽(페스코) 낙지김치죽(페스코) 해물죽(페스코) 버섯굴죽(페스코) 새우죽(페스코) 참치야채죽(페스코) 6가지야채죽(일반식비건가능) 가평잣죽(비건) 단호박죽(비건) 동지팥죽(비건) 흑임자죽(비건) 녹두죽(비건)","","N"
